Southeast.Winds,Northeast.Winds,Abundance,Error,Species
1.45,-1.7,1.645205813,0.424141453,Bream
1.5,-1.7,1.667413758,0.423707763,Bream
1.55,-1.7,1.689977025,0.400220975,Bream
1.6,-1.7,1.712895615,0.416867275,Bream
1.65,-1.7,1.736169527,0.427243998,Bream
1.7,-1.7,1.759798762,0.438381176,Bream
1.75,-1.7,1.78378332,0.405361919,Bream
1.8,-1.7,1.808123201,0.408493181,Bream
1.85,-1.7,1.832818403,0.429523968,Bream
1.9,-1.7,1.857868929,0.428724308,Bream
1.95,-1.7,1.883274777,0.404644858,Bream
2,-1.7,1.909035948,0.444586941,Bream
-2,-1.65,0.883740651,1.850166864,Bream
-1.95,-1.65,0.881211466,1.699308749,Bream
-1.9,-1.65,0.879037604,1.836601489,Bream
-1.85,-1.65,0.877219064,1.605097882,Bream
-1.8,-1.65,0.875755847,1.464493674,Bream
-1.75,-1.65,0.874647953,1.581035165,Bream
-1.7,-1.65,0.873895381,1.565104175,Bream
-1.65,-1.65,0.873498132,1.457384362,Bream
-1.6,-1.65,0.873456206,1.483299764,Bream
-1.55,-1.65,0.873769602,1.361384997,Bream
-1.5,-1.65,0.874438321,1.280078397,Bream
-1.45,-1.65,0.875462362,1.29477715,Bream
-1.4,-1.65,0.876841726,1.190551505,Bream
-1.35,-1.65,0.878576413,1.137976283,Bream
-1.3,-1.65,0.880666422,1.168295072,Bream
-1.25,-1.65,0.883111754,1.027049232,Bream
-1.2,-1.65,0.885912409,1.0309242,Bream
-1.15,-1.65,0.889068386,0.972545083,Bream
-1.1,-1.65,0.892579686,0.969391429,Bream
-1.05,-1.65,0.896446308,0.872501822,Bream
-1,-1.65,0.900668253,0.887142106,Bream
-0.95,-1.65,0.905245521,0.757188662,Bream
-0.9,-1.65,0.910178111,0.88022182,Bream
-0.85,-1.65,0.915466024,0.769437406,Bream
-0.8,-1.65,0.92110926,0.722776608,Bream
-0.75,-1.65,0.927107818,0.668471397,Bream
-0.7,-1.65,0.933461699,0.647518855,Bream
-0.65,-1.65,0.940170902,0.71468032,Bream
-0.6,-1.65,0.947235428,0.598488523,Bream
-0.55,-1.65,0.954655277,0.607303759,Bream
-0.5,-1.65,0.962430448,0.565517581,Bream
-0.45,-1.65,0.970560942,0.547500122,Bream
-0.4,-1.65,0.979046759,0.485392851,Bream
-0.35,-1.65,0.987887898,0.480895525,Bream
-0.3,-1.65,0.99708436,0.479413651,Bream
-0.25,-1.65,1.006636144,0.444842927,Bream
-0.2,-1.65,1.016543251,0.425128759,Bream
-0.15,-1.65,1.026805681,0.420659908,Bream
-0.1,-1.65,1.037423433,0.42774298,Bream
-0.05,-1.65,1.048396508,0.401590263,Bream
0,-1.65,1.059724906,0.395145095,Bream
0.05,-1.65,1.071408626,0.395255635,Bream
0.1,-1.65,1.083447669,0.392127856,Bream
0.15,-1.65,1.095842034,0.36703525,Bream
0.2,-1.65,1.108591722,0.37996426,Bream
0.25,-1.65,1.121696733,0.376855493,Bream
0.3,-1.65,1.135157066,0.34022075,Bream
0.35,-1.65,1.148972722,0.372693213,Bream
0.4,-1.65,1.163143701,0.3662504,Bream
0.45,-1.65,1.177670002,0.379453828,Bream
0.5,-1.65,1.192551626,0.361660758,Bream
0.55,-1.65,1.207788572,0.376860212,Bream
0.6,-1.65,1.223380841,0.380528283,Bream
0.65,-1.65,1.239328433,0.369847019,Bream
0.7,-1.65,1.255631347,0.386955765,Bream
0.75,-1.65,1.272289584,0.397501065,Bream
0.8,-1.65,1.289303144,0.402035901,Bream
0.85,-1.65,1.306672026,0.386365291,Bream
0.9,-1.65,1.324396231,0.40134674,Bream
0.95,-1.65,1.342475758,0.375476596,Bream
1,-1.65,1.360910608,0.403526872,Bream
1.05,-1.65,1.379700781,0.376308169,Bream
1.1,-1.65,1.398846276,0.397527435,Bream
1.15,-1.65,1.418347094,0.382733276,Bream
1.2,-1.65,1.438203235,0.396917338,Bream
1.25,-1.65,1.458414698,0.416117865,Bream
1.3,-1.65,1.478981484,0.396253955,Bream
1.35,-1.65,1.499903592,0.423299767,Bream
1.4,-1.65,1.521181023,0.39394484,Bream
1.45,-1.65,1.542813777,0.407156134,Bream
1.5,-1.65,1.564801853,0.420109373,Bream
1.55,-1.65,1.587145252,0.404300155,Bream
1.6,-1.65,1.609843974,0.39274385,Bream
1.65,-1.65,1.632898018,0.423427522,Bream
1.7,-1.65,1.656307385,0.412676099,Bream
1.75,-1.65,1.680072074,0.396789804,Bream
1.8,-1.65,1.704192086,0.402057456,Bream
1.85,-1.65,1.728667421,0.387330675,Bream
1.9,-1.65,1.753498078,0.378034365,Bream
1.95,-1.65,1.778684058,0.424894621,Bream
2,-1.65,1.804225361,0.410162531,Bream
-2,-1.6,0.799319114,1.778971555,Bream
-1.95,-1.6,0.796570061,1.726596059,Bream
-1.9,-1.6,0.79417633,1.769570404,Bream
-1.85,-1.6,0.792137923,1.729432045,Bream
-1.8,-1.6,0.790454837,1.57396883,Bream
-1.75,-1.6,0.789127075,1.55483667,Bream
-1.7,-1.6,0.788154635,1.534337596,Bream
-1.65,-1.6,0.787537518,1.522922758,Bream
-1.6,-1.6,0.787275723,1.429423544,Bream
-1.55,-1.6,0.787369251,1.306236191,Bream
-1.5,-1.6,0.787818101,1.324642167,Bream
-1.45,-1.6,0.788622274,1.23787025,Bream
-1.4,-1.6,0.78978177,1.154003118,Bream
-1.35,-1.6,0.791296589,1.125225223,Bream
-1.3,-1.6,0.79316673,1.082876966,Bream
-1.25,-1.6,0.795392193,1.065552439,Bream
-1.2,-1.6,0.79797298,1.048836652,Bream
-1.15,-1.6,0.800909089,0.995054899,Bream
-1.1,-1.6,0.80420052,1.023977244,Bream
-1.05,-1.6,0.807847274,0.828474779,Bream
-1,-1.6,0.811849351,0.774420176,Bream
-0.95,-1.6,0.816206751,0.784568955,Bream
-0.9,-1.6,0.820919473,0.731437854,Bream
-0.85,-1.6,0.825987517,0.749541129,Bream
-0.8,-1.6,0.831410885,0.620623868,Bream
-0.75,-1.6,0.837189575,0.658222947,Bream
-0.7,-1.6,0.843323587,0.607066892,Bream
-0.65,-1.6,0.849812922,0.606285755,Bream
-0.6,-1.6,0.85665758,0.553345104,Bream
-0.55,-1.6,0.863857561,0.579213789,Bream
-0.5,-1.6,0.871412864,0.543983818,Bream
-0.45,-1.6,0.879323489,0.504729137,Bream
-0.4,-1.6,0.887589438,0.478174561,Bream
-0.35,-1.6,0.896210709,0.483361614,Bream
-0.3,-1.6,0.905187302,0.446220181,Bream
-0.25,-1.6,0.914519218,0.462785377,Bream
-0.2,-1.6,0.924206457,0.415653251,Bream
-0.15,-1.6,0.934249019,0.373228539,Bream
-0.1,-1.6,0.944646903,0.36353958,Bream
-0.05,-1.6,0.955400109,0.400674619,Bream
0,-1.6,0.966508639,0.368126726,Bream
0.05,-1.6,0.977972491,0.355388292,Bream
0.1,-1.6,0.989791665,0.350883192,Bream
0.15,-1.6,1.001966162,0.372215854,Bream
0.2,-1.6,1.014495982,0.334487721,Bream
0.25,-1.6,1.027381125,0.335851443,Bream
0.3,-1.6,1.04062159,0.345901303,Bream
0.35,-1.6,1.054217377,0.369210519,Bream
0.4,-1.6,1.068168488,0.339081563,Bream
0.45,-1.6,1.082474921,0.353126108,Bream
0.5,-1.6,1.097136676,0.353632873,Bream
0.55,-1.6,1.112153754,0.344908392,Bream
0.6,-1.6,1.127526155,0.360577128,Bream
0.65,-1.6,1.143253879,0.359085471,Bream
0.7,-1.6,1.159336925,0.368748894,Bream
0.75,-1.6,1.175775293,0.353548563,Bream
0.8,-1.6,1.192568985,0.364600411,Bream
0.85,-1.6,1.209717999,0.341785807,Bream
0.9,-1.6,1.227222335,0.374547736,Bream
0.95,-1.6,1.245081994,0.357744958,Bream
1,-1.6,1.263296976,0.364003204,Bream
1.05,-1.6,1.281867281,0.403066583,Bream
1.1,-1.6,1.300792908,0.379175366,Bream
1.15,-1.6,1.320073857,0.381865822,Bream
1.2,-1.6,1.33971013,0.368597817,Bream
1.25,-1.6,1.359701725,0.373134697,Bream
1.3,-1.6,1.380048642,0.362501267,Bream
1.35,-1.6,1.400750882,0.36497206,Bream
1.4,-1.6,1.421808445,0.358784513,Bream
1.45,-1.6,1.443221331,0.35960018,Bream
1.5,-1.6,1.464989539,0.354785912,Bream
1.55,-1.6,1.487113069,0.425941342,Bream
1.6,-1.6,1.509591923,0.391672443,Bream
1.65,-1.6,1.532426099,0.386617026,Bream
1.7,-1.6,1.555615597,0.418411829,Bream
1.75,-1.6,1.579160418,0.384961117,Bream
1.8,-1.6,1.603060562,0.376243568,Bream
1.85,-1.6,1.627316029,0.36725666,Bream
1.9,-1.6,1.651926818,0.344725564,Bream
1.95,-1.6,1.676892929,0.371355452,Bream
2,-1.6,1.702214364,0.386419668,Bream
-2,-1.55,0.717697167,1.701089228,Bream
-1.95,-1.55,0.714728246,1.699370763,Bream
-1.9,-1.55,0.712114647,1.679320625,Bream
-1.85,-1.55,0.709856371,1.58805563,Bream
-1.8,-1.55,0.707953418,1.638746192,Bream
-1.75,-1.55,0.706405787,1.431841044,Bream
-1.7,-1.55,0.705213479,1.433767983,Bream
-1.65,-1.55,0.704376493,1.357398389,Bream
-1.6,-1.55,0.70389483,1.351533461,Bream
-1.55,-1.55,0.70376849,1.301158851,Bream
-1.5,-1.55,0.703997472,1.178102963,Bream
-1.45,-1.55,0.704581777,1.235887112,Bream
-1.4,-1.55,0.705521405,1.120362419,Bream
-1.35,-1.55,0.706816355,1.020019109,Bream
-1.3,-1.55,0.708466628,1.03060755,Bream
-1.25,-1.55,0.710472223,1.035145677,Bream
-1.2,-1.55,0.712833141,0.954902297,Bream
-1.15,-1.55,0.715549382,0.918645767,Bream
-1.1,-1.55,0.718620945,0.861641058,Bream
-1.05,-1.55,0.722047831,0.870402365,Bream
-1,-1.55,0.72583004,0.829201174,Bream
-0.95,-1.55,0.729967571,0.752096682,Bream
-0.9,-1.55,0.734460425,0.753239642,Bream
-0.85,-1.55,0.739308601,0.684366652,Bream
-0.8,-1.55,0.7445121,0.641944448,Bream
-0.75,-1.55,0.750070922,0.631695262,Bream
-0.7,-1.55,0.755985066,0.55901113,Bream
-0.65,-1.55,0.762254533,0.587950173,Bream
-0.6,-1.55,0.768879323,0.532794275,Bream
-0.55,-1.55,0.775859435,0.546082773,Bream
-0.5,-1.55,0.78319487,0.499455396,Bream
-0.45,-1.55,0.790885627,0.453939768,Bream
-0.4,-1.55,0.798931707,0.474000054,Bream
-0.35,-1.55,0.80733311,0.43493046,Bream
-0.3,-1.55,0.816089835,0.456325741,Bream
-0.25,-1.55,0.825201883,0.391628415,Bream
-0.2,-1.55,0.834669254,0.42848347,Bream
-0.15,-1.55,0.844491947,0.388423278,Bream
-0.1,-1.55,0.854669963,0.359203828,Bream
-0.05,-1.55,0.865203301,0.357854569,Bream
0,-1.55,0.876091962,0.334803538,Bream
0.05,-1.55,0.887335946,0.347435339,Bream
0.1,-1.55,0.898935252,0.350761747,Bream
0.15,-1.55,0.910889881,0.329361308,Bream
0.2,-1.55,0.923199833,0.328299626,Bream
0.25,-1.55,0.935865107,0.356893252,Bream
0.3,-1.55,0.948885704,0.365387958,Bream
0.35,-1.55,0.962261623,0.332556045,Bream
0.4,-1.55,0.975992865,0.307528483,Bream
0.45,-1.55,0.99007943,0.331725531,Bream
0.5,-1.55,1.004521317,0.320119451,Bream
0.55,-1.55,1.019318527,0.34740472,Bream
0.6,-1.55,1.03447106,0.317857327,Bream
0.65,-1.55,1.049978915,0.360102892,Bream
0.7,-1.55,1.065842093,0.342193589,Bream
0.75,-1.55,1.082060593,0.366325916,Bream
0.8,-1.55,1.098634416,0.339058485,Bream
0.85,-1.55,1.115563562,0.345192293,Bream
0.9,-1.55,1.13284803,0.372558991,Bream
0.95,-1.55,1.150487821,0.356277462,Bream
1,-1.55,1.168482935,0.355682509,Bream
1.05,-1.55,1.186833371,0.37006743,Bream
1.1,-1.55,1.20553913,0.374927291,Bream
1.15,-1.55,1.224600211,0.337930042,Bream
1.2,-1.55,1.244016615,0.338807123,Bream
1.25,-1.55,1.263788342,0.366228978,Bream
1.3,-1.55,1.283915391,0.340715122,Bream
1.35,-1.55,1.304397763,0.35703043,Bream
1.4,-1.55,1.325235458,0.342442246,Bream
1.45,-1.55,1.346428475,0.337205692,Bream
1.5,-1.55,1.367976815,0.380138188,Bream
1.55,-1.55,1.389880477,0.340709275,Bream
1.6,-1.55,1.412139462,0.35178225,Bream
1.65,-1.55,1.43475377,0.35676036,Bream
1.7,-1.55,1.4577234,0.341504974,Bream
1.75,-1.55,1.481048353,0.39249425,Bream
1.8,-1.55,1.504728629,0.339968998,Bream
1.85,-1.55,1.528764227,0.375516972,Bream
1.9,-1.55,1.553155148,0.342722071,Bream
1.95,-1.55,1.577901391,0.32271244,Bream
2,-1.55,1.603002957,0.394229063,Bream
-2,-1.5,0.638874811,1.567623981,Bream
-1.95,-1.5,0.635686022,1.554690224,Bream
-1.9,-1.5,0.632852555,1.613830702,Bream
-1.85,-1.5,0.63037441,1.561517095,Bream
-1.8,-1.5,0.628251589,1.560871739,Bream
-1.75,-1.5,0.626484089,1.395037443,Bream
-1.7,-1.5,0.625071913,1.309391701,Bream
-1.65,-1.5,0.624015059,1.252028186,Bream
-1.6,-1.5,0.623313528,1.372019658,Bream
-1.55,-1.5,0.622967319,1.250510811,Bream
-1.5,-1.5,0.622976433,1.24012818,Bream
-1.45,-1.5,0.62334087,1.013238612,Bream
-1.4,-1.5,0.624060629,1.079799421,Bream
-1.35,-1.5,0.625135711,1.073056908,Bream
-1.3,-1.5,0.626566116,0.940185633,Bream
-1.25,-1.5,0.628351843,0.974557657,Bream
-1.2,-1.5,0.630492893,0.936019386,Bream
-1.15,-1.5,0.632989265,0.879542815,Bream
-1.1,-1.5,0.63584096,0.815679602,Bream
-1.05,-1.5,0.639047978,0.817901596,Bream
-1,-1.5,0.642610318,0.842346349,Bream
-0.95,-1.5,0.646527981,0.715433079,Bream
-0.9,-1.5,0.650800967,0.723905783,Bream
-0.85,-1.5,0.655429275,0.610386066,Bream
-0.8,-1.5,0.660412906,0.627330585,Bream
-0.75,-1.5,0.665751859,0.62008096,Bream
-0.7,-1.5,0.671446135,0.540625511,Bream
-0.65,-1.5,0.677495734,0.549399498,Bream
-0.6,-1.5,0.683900655,0.523546518,Bream
-0.55,-1.5,0.690660899,0.482363423,Bream
-0.5,-1.5,0.697776466,0.46080214,Bream
-0.45,-1.5,0.705247355,0.494569888,Bream
-0.4,-1.5,0.713073567,0.43250201,Bream
-0.35,-1.5,0.721255101,0.41835826,Bream
-0.3,-1.5,0.729791958,0.403503583,Bream
-0.25,-1.5,0.738684138,0.368106818,Bream
-0.2,-1.5,0.74793164,0.38725141,Bream
-0.15,-1.5,0.757534465,0.33127401,Bream
-0.1,-1.5,0.767492613,0.353878281,Bream
-0.05,-1.5,0.777806083,0.329812225,Bream
0,-1.5,0.788474876,0.316514498,Bream
0.05,-1.5,0.799498991,0.308776343,Bream
0.1,-1.5,0.810878429,0.319703174,Bream
0.15,-1.5,0.82261319,0.310401407,Bream
0.2,-1.5,0.834703273,0.303989492,Bream
0.25,-1.5,0.847148679,0.334764715,Bream
0.3,-1.5,0.859949408,0.298599757,Bream
0.35,-1.5,0.873105459,0.300899542,Bream
0.4,-1.5,0.886616833,0.288845205,Bream
0.45,-1.5,0.900483529,0.3040008,Bream
0.5,-1.5,0.914705548,0.301855349,Bream
0.55,-1.5,0.92928289,0.295367905,Bream
0.6,-1.5,0.944215554,0.339107443,Bream
0.65,-1.5,0.959503541,0.314656125,Bream
0.7,-1.5,0.975146851,0.301996395,Bream
0.75,-1.5,0.991145483,0.310349135,Bream
0.8,-1.5,1.007499438,0.314314872,Bream
0.85,-1.5,1.024208715,0.324628461,Bream
0.9,-1.5,1.041273315,0.315335112,Bream
0.95,-1.5,1.058693238,0.355061386,Bream
1,-1.5,1.076468483,0.320672679,Bream
1.05,-1.5,1.094599051,0.341662833,Bream
1.1,-1.5,1.113084942,0.348936209,Bream
1.15,-1.5,1.131926155,0.326196291,Bream
1.2,-1.5,1.151122691,0.341239106,Bream
1.25,-1.5,1.170674549,0.351150971,Bream
1.3,-1.5,1.19058173,0.33399401,Bream
1.35,-1.5,1.210844234,0.342864162,Bream
1.4,-1.5,1.23146206,0.356372241,Bream
1.45,-1.5,1.252435209,0.348589662,Bream
1.5,-1.5,1.273763681,0.345099059,Bream
1.55,-1.5,1.295447475,0.324566218,Bream
1.6,-1.5,1.317486592,0.327011408,Bream
1.65,-1.5,1.339881031,0.332141587,Bream
1.7,-1.5,1.362630794,0.323665529,Bream
1.75,-1.5,1.385735878,0.338103056,Bream
1.8,-1.5,1.409196286,0.342775169,Bream
1.85,-1.5,1.433012016,0.334476327,Bream
1.9,-1.5,1.457183068,0.36487843,Bream
1.95,-1.5,1.481709443,0.348422812,Bream
2,-1.5,1.506591141,0.365563408,Bream
-2,-1.45,0.562852045,1.827590071,Bream
-1.95,-1.45,0.559443387,1.542692683,Bream
-1.9,-1.45,0.556390052,1.597355917,Bream
-1.85,-1.45,0.55369204,1.424360581,Bream
-1.8,-1.45,0.55134935,1.415205488,Bream
-1.75,-1.45,0.549361982,1.350446553,Bream
-1.7,-1.45,0.547729938,1.262939408,Bream
-1.65,-1.45,0.546453216,1.25732147,Bream
-1.6,-1.45,0.545531816,1.292678736,Bream
-1.55,-1.45,0.544965739,1.17195225,Bream
-1.5,-1.45,0.544754985,1.141101734,Bream
-1.45,-1.45,0.544899554,1.041472327,Bream
-1.4,-1.45,0.545399445,0.983080878,Bream
-1.35,-1.45,0.546254658,1.066025721,Bream
-1.3,-1.45,0.547465195,0.98891159,Bream
-1.25,-1.45,0.549031054,0.930964126,Bream
-1.2,-1.45,0.550952235,0.92591321,Bream
-1.15,-1.45,0.553228739,0.849351928,Bream
-1.1,-1.45,0.555860566,0.771444577,Bream
-1.05,-1.45,0.558847716,0.756263357,Bream
-1,-1.45,0.562190188,0.736375014,Bream
-0.95,-1.45,0.565887982,0.695076829,Bream
-0.9,-1.45,0.5699411,0.660887118,Bream
-0.85,-1.45,0.57434954,0.632165992,Bream
-0.8,-1.45,0.579113302,0.596895434,Bream
-0.75,-1.45,0.584232387,0.567309256,Bream
-0.7,-1.45,0.589706795,0.564352595,Bream
-0.65,-1.45,0.595536526,0.519161041,Bream
-0.6,-1.45,0.601721579,0.474669538,Bream
-0.55,-1.45,0.608261954,0.512930231,Bream
-0.5,-1.45,0.615157653,0.466700021,Bream
-0.45,-1.45,0.622408674,0.414849027,Bream
-0.4,-1.45,0.630015017,0.4281969,Bream
-0.35,-1.45,0.637976683,0.411842769,Bream
-0.3,-1.45,0.646293672,0.379799562,Bream
-0.25,-1.45,0.654965983,0.339146208,Bream
-0.2,-1.45,0.663993618,0.364097583,Bream
-0.15,-1.45,0.673376574,0.311157812,Bream
-0.1,-1.45,0.683114854,0.337119036,Bream
-0.05,-1.45,0.693208455,0.309995237,Bream
0,-1.45,0.70365738,0.313465973,Bream
0.05,-1.45,0.714461627,0.293492159,Bream
0.1,-1.45,0.725621197,0.291682244,Bream
0.15,-1.45,0.73713609,0.302930408,Bream
0.2,-1.45,0.749006305,0.305531043,Bream
0.25,-1.45,0.761231842,0.295069053,Bream
0.3,-1.45,0.773812703,0.306655656,Bream
0.35,-1.45,0.786748886,0.297656357,Bream
0.4,-1.45,0.800040391,0.305173959,Bream
0.45,-1.45,0.813687219,0.280837731,Bream
0.5,-1.45,0.82768937,0.287911779,Bream
0.55,-1.45,0.842046844,0.29716286,Bream
0.6,-1.45,0.85675964,0.296101068,Bream
0.65,-1.45,0.871827758,0.279097788,Bream
0.7,-1.45,0.8872512,0.299096505,Bream
0.75,-1.45,0.903029964,0.327036423,Bream
0.8,-1.45,0.91916405,0.318599351,Bream
0.85,-1.45,0.935653459,0.306384807,Bream
0.9,-1.45,0.952498191,0.311322838,Bream
0.95,-1.45,0.969698246,0.326104045,Bream
1,-1.45,0.987253623,0.297571902,Bream
1.05,-1.45,1.005164322,0.305067547,Bream
1.1,-1.45,1.023430345,0.301375816,Bream
1.15,-1.45,1.04205169,0.320621053,Bream
1.2,-1.45,1.061028357,0.314669028,Bream
1.25,-1.45,1.080360347,0.318249674,Bream
1.3,-1.45,1.10004766,0.298410172,Bream
1.35,-1.45,1.120090296,0.307719485,Bream
1.4,-1.45,1.140488254,0.322976215,Bream
1.45,-1.45,1.161241534,0.342130386,Bream
1.5,-1.45,1.182350138,0.292339014,Bream
1.55,-1.45,1.203814064,0.300883209,Bream
1.6,-1.45,1.225633312,0.322724461,Bream
1.65,-1.45,1.247807883,0.316749007,Bream
1.7,-1.45,1.270337777,0.353238177,Bream
1.75,-1.45,1.293222994,0.32007388,Bream
1.8,-1.45,1.316463533,0.291463426,Bream
1.85,-1.45,1.340059395,0.320770239,Bream
1.9,-1.45,1.364010579,0.333555383,Bream
1.95,-1.45,1.388317086,0.351753866,Bream
2,-1.45,1.412978915,0.344692757,Bream
-2,-1.4,0.48962887,1.654932318,Bream
-1.95,-1.4,0.486000344,1.545051415,Bream
-1.9,-1.4,0.48272714,1.448748041,Bream
-1.85,-1.4,0.479809259,1.48241926,Bream
-1.8,-1.4,0.477246701,1.498564551,Bream
-1.75,-1.4,0.475039466,1.39788549,Bream
-1.7,-1.4,0.473187553,1.347602007,Bream
-1.65,-1.4,0.471690962,1.213291929,Bream
-1.6,-1.4,0.470549695,1.221853583,Bream
-1.55,-1.4,0.46976375,1.106876575,Bream
-1.5,-1.4,0.469333127,1.111529362,Bream
-1.45,-1.4,0.469257827,1.081557758,Bream
-1.4,-1.4,0.46953785,1.093177347,Bream
-1.35,-1.4,0.470173196,1.059845708,Bream
-1.3,-1.4,0.471163864,0.990509954,Bream
-1.25,-1.4,0.472509854,0.883222467,Bream
-1.2,-1.4,0.474211168,0.855841102,Bream
-1.15,-1.4,0.476267804,0.823641754,Bream
-1.1,-1.4,0.478679762,0.844363524,Bream
-1.05,-1.4,0.481447043,0.784505412,Bream
-1,-1.4,0.484569647,0.755391971,Bream
-0.95,-1.4,0.488047574,0.678780198,Bream
-0.9,-1.4,0.491880823,0.676401876,Bream
-0.85,-1.4,0.496069394,0.624804273,Bream
-0.8,-1.4,0.500613289,0.545102855,Bream
-0.75,-1.4,0.505512506,0.506344118,Bream
-0.7,-1.4,0.510767045,0.501363281,Bream
-0.65,-1.4,0.516376907,0.52792881,Bream
-0.6,-1.4,0.522342092,0.452327256,Bream
-0.55,-1.4,0.5286626,0.453976589,Bream
-0.5,-1.4,0.53533843,0.441865481,Bream
-0.45,-1.4,0.542369582,0.433230078,Bream
-0.4,-1.4,0.549756058,0.399862901,Bream
-0.35,-1.4,0.557497856,0.374016999,Bream
-0.3,-1.4,0.565594976,0.330848359,Bream
-0.25,-1.4,0.574047419,0.353359824,Bream
-0.2,-1.4,0.582855185,0.323270353,Bream
-0.15,-1.4,0.592018274,0.314720702,Bream
-0.1,-1.4,0.601536685,0.280621078,Bream
-0.05,-1.4,0.611410418,0.297219012,Bream
0,-1.4,0.621639475,0.30573156,Bream
0.05,-1.4,0.632223854,0.284124752,Bream
0.1,-1.4,0.643163555,0.272012934,Bream
0.15,-1.4,0.654458579,0.285501117,Bream
0.2,-1.4,0.666108926,0.272587977,Bream
0.25,-1.4,0.678114596,0.288000731,Bream
0.3,-1.4,0.690475588,0.284910506,Bream
0.35,-1.4,0.703191902,0.268808862,Bream
0.4,-1.4,0.71626354,0.25835694,Bream
0.45,-1.4,0.7296905,0.275845493,Bream
0.5,-1.4,0.743472782,0.295164127,Bream
0.55,-1.4,0.757610387,0.292582761,Bream
0.6,-1.4,0.772103315,0.274415034,Bream
0.65,-1.4,0.786951566,0.283508,Bream
0.7,-1.4,0.802155139,0.28208794,Bream
0.75,-1.4,0.817714034,0.316773732,Bream
0.8,-1.4,0.833628253,0.293094483,Bream
0.85,-1.4,0.849897794,0.293612888,Bream
0.9,-1.4,0.866522657,0.289762619,Bream
0.95,-1.4,0.883502843,0.275391337,Bream
1,-1.4,0.900838352,0.280421456,Bream
1.05,-1.4,0.918529184,0.293100784,Bream
1.1,-1.4,0.936575338,0.306835633,Bream
1.15,-1.4,0.954976814,0.306287892,Bream
1.2,-1.4,0.973733614,0.290925464,Bream
1.25,-1.4,0.992845736,0.287634801,Bream
1.3,-1.4,1.01231318,0.28061418,Bream
1.35,-1.4,1.032135948,0.301591944,Bream
1.4,-1.4,1.052314037,0.290842915,Bream
1.45,-1.4,1.07284745,0.291584345,Bream
1.5,-1.4,1.093736185,0.298940878,Bream
1.55,-1.4,1.114980243,0.290789085,Bream
1.6,-1.4,1.136579623,0.298093374,Bream
1.65,-1.4,1.158534326,0.318559798,Bream
1.7,-1.4,1.180844351,0.315717843,Bream
1.75,-1.4,1.2035097,0.278097194,Bream
1.8,-1.4,1.22653037,0.286029141,Bream
1.85,-1.4,1.249906364,0.291540174,Bream
1.9,-1.4,1.27363768,0.30068077,Bream
1.95,-1.4,1.297724319,0.299267205,Bream
2,-1.4,1.32216628,0.316938237,Bream
-2,-1.35,0.419205285,1.590577624,Bream
-1.95,-1.35,0.41535689,1.505096329,Bream
-1.9,-1.35,0.411863819,1.380172201,Bream
-1.85,-1.35,0.40872607,1.488849204,Bream
-1.8,-1.35,0.405943643,1.349523664,Bream
-1.75,-1.35,0.403516539,1.347947308,Bream
-1.7,-1.35,0.401444758,1.324152481,Bream
-1.65,-1.35,0.3997283,1.15779468,Bream
-1.6,-1.35,0.398367164,1.158924302,Bream
-1.55,-1.35,0.39736135,1.230609058,Bream
-1.5,-1.35,0.39671086,1.042584884,Bream
-1.45,-1.35,0.396415692,1.075978328,Bream
-1.4,-1.35,0.396475846,1.089224771,Bream
-1.35,-1.35,0.396891323,0.942607321,Bream
-1.3,-1.35,0.397662123,0.942015284,Bream
-1.25,-1.35,0.398788246,0.858084881,Bream
-1.2,-1.35,0.400269691,0.899313728,Bream
-1.15,-1.35,0.402106458,0.790946033,Bream
-1.1,-1.35,0.404298549,0.811172441,Bream
-1.05,-1.35,0.406845962,0.747878071,Bream
-1,-1.35,0.409748697,0.70340421,Bream
-0.95,-1.35,0.413006755,0.645419173,Bream
-0.9,-1.35,0.416620136,0.662185734,Bream
-0.85,-1.35,0.42058884,0.585474602,Bream
-0.8,-1.35,0.424912866,0.601266311,Bream
-0.75,-1.35,0.429592214,0.473489597,Bream
-0.7,-1.35,0.434626886,0.492802561,Bream
-0.65,-1.35,0.44001688,0.482738801,Bream
-0.6,-1.35,0.445762196,0.429051176,Bream
-0.55,-1.35,0.451862835,0.392186544,Bream
-0.5,-1.35,0.458318797,0.41573687,Bream
-0.45,-1.35,0.465130082,0.391565642,Bream
-0.4,-1.35,0.472296689,0.361682624,Bream
-0.35,-1.35,0.479818618,0.348475071,Bream
-0.3,-1.35,0.487695871,0.333631942,Bream
-0.25,-1.35,0.495928446,0.331396872,Bream
-0.2,-1.35,0.504516343,0.33043126,Bream
-0.15,-1.35,0.513459563,0.292391819,Bream
-0.1,-1.35,0.522758106,0.295574537,Bream
-0.05,-1.35,0.532411972,0.285562198,Bream
0,-1.35,0.54242116,0.257789905,Bream
0.05,-1.35,0.55278567,0.250782051,Bream
0.1,-1.35,0.563505504,0.252189944,Bream
0.15,-1.35,0.57458066,0.243951683,Bream
0.2,-1.35,0.586011138,0.271864788,Bream
0.25,-1.35,0.597796939,0.263309888,Bream
0.3,-1.35,0.609938063,0.243991173,Bream
0.35,-1.35,0.62243451,0.254403641,Bream
0.4,-1.35,0.635286279,0.277542843,Bream
0.45,-1.35,0.64849337,0.265385311,Bream
0.5,-1.35,0.662055785,0.266902933,Bream
0.55,-1.35,0.675973522,0.267376304,Bream
